id,"tanggal (WIB)","waktu (WIB)",lintang,bujur,"tingkat kepercayaan",satelit,"radius kemungkinan",kecamatan,kabupaten,provinsi,tipe
490318,2022-09-01,00:50:19,-1.55827165,113.6625824,8,noaa20,1125,Rungan,"Gunung Mas","Kalimantan Tengah",Pixel
490664,2022-09-01,12:38:43,-3.11069465,112.58078766,8,snpp,1125,"Seruyan Hilir Timur",Seruyan,"Kalimantan Tengah",Pixel
490665,2022-09-01,12:38:43,-3.11421943,112.58130646,8,snpp,1125,"Seruyan Hilir Timur",Seruyan,"Kalimantan Tengah",Pixel
490666,2022-09-01,12:38:43,-3.10658002,112.58419037,8,snpp,1125,"Seruyan Hilir Timur",Seruyan,"Kalimantan Tengah",Pixel
490840,2022-09-01,13:29:55,-3.11247182,112.57961273,8,noaa20,1125,"Seruyan Hilir Timur",Seruyan,"Kalimantan Tengah",Pixel
490847,2022-09-01,13:29:55,-3.06254721,110.99607849,8,noaa20,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
490863,2022-09-01,13:29:55,-1.07587469,112.43533325,8,noaa20,1125,"Katinga Hulu",Katingan,"Kalimantan Tengah",Pixel
490867,2022-09-01,13:29:55,-0.08523595,113.62468719,8,noaa20,1125,"Seribu Riam","Murung Raya","Kalimantan Tengah",Pixel
490868,2022-09-01,13:29:55,-0.08860983,113.62288666,8,noaa20,1125,"Seribu Riam","Murung Raya","Kalimantan Tengah",Pixel
491034,2022-09-02,00:31:24,-1.29104125,114.77062988,8,noaa20,1125,Montallat,"Barito Utara","Kalimantan Tengah",Pixel
491035,2022-09-02,00:31:24,-1.28762221,114.77114868,8,noaa20,1125,Montallat,"Barito Utara","Kalimantan Tengah",Pixel
491038,2022-09-02,00:31:24,-1.59677947,113.43080902,8,noaa20,1125,"Pulau Malam",Katingan,"Kalimantan Tengah",Pixel
491044,2022-09-02,00:31:24,-3.15202093,113.64330292,8,noaa20,1125,"Kahayan Kuala",Pulangpisau,"Kalimantan Tengah",Pixel
491073,2022-09-02,01:25:26,-1.28707469,114.76972961,8,snpp,1125,Montallat,"Barito Utara","Kalimantan Tengah",Pixel
491076,2022-09-02,01:25:26,-2.46374154,112.03462982,8,snpp,1125,Hanau,Seruyan,"Kalimantan Tengah",Pixel
491078,2022-09-02,01:25:26,-3.15393114,113.64311218,8,snpp,1125,"Kahayan Kuala",Pulangpisau,"Kalimantan Tengah",Pixel
491079,2022-09-02,01:25:26,-3.15315485,113.64361572,8,snpp,1125,"Kahayan Kuala",Pulangpisau,"Kalimantan Tengah",Pixel
491342,2022-09-02,12:19:47,-1.55717528,114.43644714,8,snpp,1125,Timpah,Kapuas,"Kalimantan Tengah",Pixel
491530,2022-09-02,13:11:00,-2.30098844,112.66505432,8,noaa20,1125,Telawang,"Waringin Timur","Kalimantan Tengah",Pixel
491531,2022-09-02,13:11:00,-2.41564441,111.45418549,8,noaa20,1125,"Kotawaringin Lama","Waringin Barat","Kalimantan Tengah",Pixel
491532,2022-09-02,13:11:00,-1.8492105,112.78865051,8,noaa20,1125,Parenggean,"Waringin Timur","Kalimantan Tengah",Pixel
491533,2022-09-02,13:11:00,-1.85343802,112.78928375,8,noaa20,1125,Parenggean,"Waringin Timur","Kalimantan Tengah",Pixel
491536,2022-09-02,13:11:00,-1.48628294,113.12496948,8,noaa20,1125,"Katingan Tengah",Katingan,"Kalimantan Tengah",Pixel
491537,2022-09-02,13:11:00,-1.32596552,113.89250183,8,noaa20,1125,Kurun,"Gunung Mas","Kalimantan Tengah",Pixel
491538,2022-09-02,13:11:00,-1.21537626,114.34378815,8,noaa20,1125,"Kapuas Tengah",Kapuas,"Kalimantan Tengah",Pixel
491539,2022-09-02,13:11:00,-1.21656251,114.34132385,8,noaa20,1125,"Kapuas Tengah",Kapuas,"Kalimantan Tengah",Pixel
491967,2022-09-03,12:50:39,-0.96926701,114.67421722,8,noaa20,1125,"Teweh Tengah","Barito Utara","Kalimantan Tengah",Pixel
491968,2022-09-03,12:50:39,-0.9711262,114.67450714,8,noaa20,1125,"Teweh Tengah","Barito Utara","Kalimantan Tengah",Pixel
491969,2022-09-03,12:50:39,-0.92817372,114.72702789,8,noaa20,1125,"Teweh Tengah","Barito Utara","Kalimantan Tengah",Pixel
491970,2022-09-03,12:50:39,-0.92754745,114.73117065,8,noaa20,1125,"Teweh Tengah","Barito Utara","Kalimantan Tengah",Pixel
491971,2022-09-03,12:50:39,-0.4753913,114.90258026,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
493026,2022-09-07,12:26:10,-3.16923976,112.95257568,8,snpp,1125,"Teluk Sampit","Waringin Timur","Kalimantan Tengah",Pixel
493027,2022-09-07,12:26:10,-3.16647673,112.95246124,8,snpp,1125,"Teluk Sampit","Waringin Timur","Kalimantan Tengah",Pixel
493031,2022-09-07,12:26:10,-2.69654822,112.37697601,8,snpp,1125,"Danau Sembuluh",Seruyan,"Kalimantan Tengah",Pixel
493159,2022-09-07,12:59:00,-3.1644046306610107,112.84288024902344,8,aqua,3000,"Teluk Sampit","Waringin Timur","Kalimantan Tengah",Pixel
493181,2022-09-07,13:17:22,-1.69076753,111.08122253,8,noaa20,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
493635,2022-09-08,12:07:16,-2.70045376,114.76052094,8,snpp,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493636,2022-09-08,12:07:16,-2.70001721,114.7634201,8,snpp,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493701,2022-09-08,12:57:02,-2.61786652,114.76328278,8,noaa20,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493702,2022-09-08,12:57:02,-2.62173581,114.7638855,8,noaa20,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493703,2022-09-08,12:57:02,-2.61324167,114.76751709,8,noaa20,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493704,2022-09-08,12:57:02,-2.60937119,114.76692963,8,noaa20,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
493705,2022-09-08,12:57:02,-2.56477475,114.81672668,8,noaa20,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
494360,2022-09-10,00:32:12,-1.29377139,114.75699615,8,snpp,1125,Montallat,"Barito Utara","Kalimantan Tengah",Pixel
495260,2022-09-11,12:51:29,-3.05142021,114.09082794,8,snpp,1125,"Pedih Batu",Pulangpisau,"Kalimantan Tengah",Pixel
495263,2022-09-11,12:51:29,-2.90818405,111.14208221,8,snpp,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
495264,2022-09-11,12:51:29,-2.90765738,111.14557648,8,snpp,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
495266,2022-09-11,12:51:29,-1.77519381,112.5331192,8,snpp,1125,Antangkalang,"Waringin Timur","Kalimantan Tengah",Pixel
495270,2022-09-11,12:51:29,-1.48296618,113.12466431,8,snpp,1125,"Katingan Tengah",Katingan,"Kalimantan Tengah",Pixel
495271,2022-09-11,12:51:29,-1.58923304,111.95333099,8,snpp,1125,"Seruyan Tengah",Seruyan,"Kalimantan Tengah",Pixel
495465,2022-09-12,00:42:44,-1.54668367,114.55558777,8,noaa20,1125,Timpah,Kapuas,"Kalimantan Tengah",Pixel
495760,2022-09-12,13:23:45,-2.54985666,114.8282547,8,noaa20,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
495762,2022-09-12,13:23:45,-1.95984375,115.36950684,8,noaa20,1125,"Patang Kepulau Tutui","Barito Timur","Kalimantan Tengah",Pixel
495763,2022-09-12,13:23:45,-1.91938472,115.30443573,8,noaa20,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
495778,2022-09-12,13:23:45,-2.25846457,111.0899353,8,noaa20,1125,"Permata Kecubung",Sukamara,"Kalimantan Tengah",Pixel
495790,2022-09-12,13:23:45,-1.9518019,112.14215851,8,noaa20,1125,"Seruyan Tengah",Seruyan,"Kalimantan Tengah",Pixel
495797,2022-09-12,13:23:45,-1.92539954,111.55407715,8,noaa20,1125,"Bulik Timur",Lamandau,"Kalimantan Tengah",Pixel
495798,2022-09-12,13:23:45,-1.92385173,111.55653381,8,noaa20,1125,"Bulik Timur",Lamandau,"Kalimantan Tengah",Pixel
495799,2022-09-12,13:23:45,-1.91016042,111.52478027,8,noaa20,1125,"Bulik Timur",Lamandau,"Kalimantan Tengah",Pixel
495800,2022-09-12,13:23:45,-1.90966284,111.52215576,8,noaa20,1125,"Bulik Timur",Lamandau,"Kalimantan Tengah",Pixel
495817,2022-09-12,13:23:45,-0.83231091,114.83782959,8,noaa20,1125,"Lahei Barat","Barito Utara","Kalimantan Tengah",Pixel
495819,2022-09-12,13:23:45,-0.67898196,114.69244385,8,noaa20,1125,"Laung Tuhup","Murung Raya","Kalimantan Tengah",Pixel
495820,2022-09-12,13:23:45,-0.68058938,114.68876648,8,noaa20,1125,"Laung Tuhup","Murung Raya","Kalimantan Tengah",Pixel
495821,2022-09-12,13:23:45,-0.67968452,114.6878891,8,noaa20,1125,"Laung Tuhup","Murung Raya","Kalimantan Tengah",Pixel
495827,2022-09-12,13:23:45,-0.54106748,114.93643951,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495828,2022-09-12,13:23:45,-0.5403598,114.9349823,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495829,2022-09-12,13:23:45,-0.53088266,114.92041779,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495830,2022-09-12,13:23:45,-0.53028017,114.91898346,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495831,2022-09-12,13:23:45,-0.96733654,112.0524826,8,noaa20,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
495832,2022-09-12,13:23:45,-0.97050095,112.05513,8,noaa20,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
495833,2022-09-12,13:23:45,-0.96686941,112.05552673,7,noaa20,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
495835,2022-09-12,13:23:45,-0.50301635,114.89637756,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495836,2022-09-12,13:23:45,-0.50229102,114.90100861,8,noaa20,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
495915,2022-09-12,13:23:45,0.09644132,113.90288544,8,noaa20,1125,"Seribu Riam","Murung Raya","Kalimantan Tengah",Pixel
495916,2022-09-12,13:23:45,0.09044569,113.90277863,8,noaa20,1125,"Seribu Riam","Murung Raya","Kalimantan Tengah",Pixel
496491,2022-09-12,12:32:33,-2.60788512,114.7898407,7,snpp,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
496492,2022-09-12,12:32:33,-1.96794677,115.3639679,8,snpp,1125,"Patang Kepulau Tutui","Barito Timur","Kalimantan Tengah",Pixel
496493,2022-09-12,12:32:33,-1.93985224,115.26483917,8,snpp,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
496508,2022-09-12,12:32:33,-2.21919751,111.3381958,8,snpp,1125,"Permata Kecubung",Sukamara,"Kalimantan Tengah",Pixel
496516,2022-09-12,12:32:33,-1.95341229,112.14121246,8,snpp,1125,"Seruyan Tengah",Seruyan,"Kalimantan Tengah",Pixel
496520,2022-09-12,12:32:33,-1.82275784,111.57452393,8,snpp,1125,"Bulik Timur",Lamandau,"Kalimantan Tengah",Pixel
496524,2022-09-12,12:32:33,-1.83825386,111.41582489,8,snpp,1125,"Belantika Raya",Lamandau,"Kalimantan Tengah",Pixel
496529,2022-09-12,12:32:33,-1.75646889,111.18779755,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
496532,2022-09-12,12:32:33,-1.73755252,111.17379761,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
496533,2022-09-12,12:32:33,-1.10733306,115.33574677,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
496534,2022-09-12,12:32:33,-1.72530997,111.17912292,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
496535,2022-09-12,12:32:33,-1.72416568,111.17919159,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
496536,2022-09-12,12:32:33,-1.10117006,115.33123779,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
496537,2022-09-12,12:32:33,-1.7018944,111.11214447,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496538,2022-09-12,12:32:33,-1.69308186,111.1146698,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496539,2022-09-12,12:32:33,-1.68483555,111.11347198,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496540,2022-09-12,12:32:33,-1.68762589,111.09494019,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496541,2022-09-12,12:32:33,-1.67464483,111.15324402,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496542,2022-09-12,12:32:33,-1.68625808,111.07598114,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496543,2022-09-12,12:32:33,-1.67359996,111.04756927,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496544,2022-09-12,12:32:33,-1.60684192,111.16872406,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
496546,2022-09-12,12:32:33,-1.58034337,111.09423065,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
496547,2022-09-12,12:32:33,-0.94507277,114.80902863,7,snpp,1125,"Teweh Tengah","Barito Utara","Kalimantan Tengah",Pixel
496554,2022-09-12,12:32:33,-0.53122848,114.87773132,8,snpp,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
496555,2022-09-12,12:32:33,-0.5345968,114.87823486,7,snpp,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
496556,2022-09-12,12:32:33,-0.52786005,114.87722778,8,snpp,1125,"Barito Tuhup Raya","Murung Raya","Kalimantan Tengah",Pixel
496557,2022-09-12,12:32:33,-0.56371623,114.68484497,8,snpp,1125,Murung,"Murung Raya","Kalimantan Tengah",Pixel
496873,2022-09-13,00:23:48,-1.12606037,114.45646667,8,noaa20,1125,"Kapuas Tengah",Kapuas,"Kalimantan Tengah",Pixel
496874,2022-09-13,00:23:48,-1.28820992,114.7701416,8,noaa20,1125,Montallat,"Barito Utara","Kalimantan Tengah",Pixel
498172,2022-09-15,00:38:36,-1.59803534,113.43138123,8,snpp,1125,"Pulau Malam",Katingan,"Kalimantan Tengah",Pixel
498198,2022-09-15,01:31:14,-3.14845371,113.64315033,8,noaa20,1125,"Kahayan Kuala",Pulangpisau,"Kalimantan Tengah",Pixel
498597,2022-09-15,12:25:34,-3.04725695,111.00014496,8,noaa20,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
498609,2022-09-15,12:25:34,-1.59596288,111.16195679,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
498610,2022-09-15,12:25:34,-1.59539592,111.16455841,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
498611,2022-09-15,12:25:34,-1.59365773,111.08513641,8,noaa20,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
498612,2022-09-15,12:25:34,-1.59251475,111.08759308,8,noaa20,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
498613,2022-09-15,12:25:34,-1.57916439,111.08733368,8,noaa20,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
498616,2022-09-15,12:25:34,-1.47029901,111.15551758,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
498617,2022-09-15,12:25:34,-1.05340481,112.43623352,8,noaa20,1125,"Katinga Hulu",Katingan,"Kalimantan Tengah",Pixel
498619,2022-09-15,12:25:34,-1.09859598,111.99816132,8,noaa20,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
498620,2022-09-15,12:25:34,-0.59200853,115.12016296,8,noaa20,1125,Lahei,"Barito Utara","Kalimantan Tengah",Pixel
498799,2022-09-15,13:18:12,-2.59341002,114.77283478,8,snpp,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
498800,2022-09-15,13:18:12,-3.04232836,110.99840546,8,snpp,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
498801,2022-09-15,13:18:12,-3.04705763,110.99533081,8,snpp,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
498802,2022-09-15,13:18:12,-3.04291081,110.99468231,8,snpp,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
498815,2022-09-15,13:18:12,-1.58653557,111.07606506,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
498816,2022-09-15,13:18:12,-1.58591461,111.08001709,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
498819,2022-09-15,13:18:12,-1.48813152,111.1554718,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
498820,2022-09-15,13:18:12,-1.29795969,111.8059082,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
498823,2022-09-15,13:18:12,-1.1609019,112.62898254,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
498828,2022-09-15,13:18:12,-1.10287273,112.30940247,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
498832,2022-09-15,13:18:12,-1.02423644,112.03408051,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499409,2022-09-16,12:06:39,-1.24050355,111.80323792,8,noaa20,1125,"Suling Tambun",Seruyan,"Kalimantan Tengah",Pixel
499748,2022-09-16,12:57:51,-1.63648117,111.06784058,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499749,2022-09-16,12:57:51,-1.64185226,111.03266144,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499750,2022-09-16,12:57:51,-1.63019228,111.0417099,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499751,2022-09-16,12:57:51,-1.62523055,111.05174255,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499752,2022-09-16,12:57:51,-1.62582886,110.95834351,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499753,2022-09-16,12:57:51,-1.59897637,111.00759125,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499754,2022-09-16,12:57:51,-1.55719841,111.19273376,8,snpp,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
499755,2022-09-16,12:57:51,-1.58559716,111.00547028,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499760,2022-09-16,12:57:51,-1.54743958,111.05368042,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499761,2022-09-16,12:57:51,-1.55025756,111.05767822,8,snpp,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
499767,2022-09-16,12:57:51,-1.35763454,111.84305573,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499769,2022-09-16,12:57:51,-1.34668219,111.79977417,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499770,2022-09-16,12:57:51,-1.33087385,111.88069153,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499771,2022-09-16,12:57:51,-1.33641505,111.79823303,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499772,2022-09-16,12:57:51,-1.33983755,111.7987442,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499773,2022-09-16,12:57:51,-1.32735586,111.83468628,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499774,2022-09-16,12:57:51,-1.33078456,111.83518982,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499775,2022-09-16,12:57:51,-1.32335615,111.83792114,8,snpp,1125,"Seruyan Hulu",Seruyan,"Kalimantan Tengah",Pixel
499783,2022-09-16,12:57:51,-1.2728641,111.664505,8,snpp,1125,"Suling Tambun",Seruyan,"Kalimantan Tengah",Pixel
499784,2022-09-16,12:57:51,-1.27230871,111.66815948,8,snpp,1125,"Suling Tambun",Seruyan,"Kalimantan Tengah",Pixel
499786,2022-09-16,12:57:51,-1.23919618,111.81739044,8,snpp,1125,"Suling Tambun",Seruyan,"Kalimantan Tengah",Pixel
499787,2022-09-16,12:57:51,-1.11199236,112.6074295,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
499788,2022-09-16,12:57:51,-1.11138284,112.61143494,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
499789,2022-09-16,12:57:51,-1.06993985,112.7399292,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
499798,2022-09-16,12:57:51,-1.10804594,112.18919373,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499803,2022-09-16,12:57:51,-1.06575239,112.29631805,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499805,2022-09-16,12:57:51,-1.05177319,112.29419708,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499806,2022-09-16,12:57:51,-1.12682164,111.75447845,8,snpp,1125,"Suling Tambun",Seruyan,"Kalimantan Tengah",Pixel
499807,2022-09-16,12:57:51,-1.03953087,112.30413818,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499810,2022-09-16,12:57:51,-0.95823491,112.4590683,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
499816,2022-09-16,12:57:51,-0.94166332,112.47267914,8,snpp,1125,Marikit,Katingan,"Kalimantan Tengah",Pixel
499830,2022-09-16,12:57:51,-0.87845886,112.2481842,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499831,2022-09-16,12:57:51,-0.87903488,112.24843597,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499832,2022-09-16,12:57:51,-0.87903643,112.24434662,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
499833,2022-09-16,12:57:51,-0.8528471,112.228508,8,snpp,1125,"Bukit Raya",Katingan,"Kalimantan Tengah",Pixel
500001,2022-09-16,13:50:31,-1.692204,111.1483078,8,noaa20,1125,Delang,Lamandau,"Kalimantan Tengah",Pixel
500002,2022-09-16,13:50:31,-1.67546737,111.16146851,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
500006,2022-09-16,13:50:31,-1.45639849,111.13713074,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
500007,2022-09-16,13:50:31,-1.45994937,111.13905334,8,noaa20,1125,"Batang Kawa",Lamandau,"Kalimantan Tengah",Pixel
500221,2022-09-17,11:47:44,-2.00494003,115.18325806,8,noaa20,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
500222,2022-09-17,11:47:44,-2.01156044,115.18434906,8,noaa20,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
500223,2022-09-17,11:47:44,-1.92968428,115.29342651,8,noaa20,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
500224,2022-09-17,11:47:44,-1.927953,115.29447937,8,noaa20,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
500226,2022-09-17,11:47:44,-1.20959103,115.09638977,8,noaa20,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
500477,2022-09-17,12:38:57,-2.63393044,114.73965454,8,snpp,1125,"Kapuas Murung",Kapuas,"Kalimantan Tengah",Pixel
500480,2022-09-17,12:38:57,-2.58856583,114.7532196,8,snpp,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
500484,2022-09-17,12:38:57,-2.54697418,114.80351257,8,snpp,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
500485,2022-09-17,12:38:57,-2.54802203,114.79660034,8,snpp,1125,Jenamas,"Barito Selatan","Kalimantan Tengah",Pixel
500498,2022-09-17,12:38:57,-2.004812,115.30225372,8,snpp,1125,"Patang Kepulau Tutui","Barito Timur","Kalimantan Tengah",Pixel
500499,2022-09-17,12:38:57,-2.00813627,115.30275726,8,snpp,1125,"Patang Kepulau Tutui","Barito Timur","Kalimantan Tengah",Pixel
500501,2022-09-17,12:38:57,-1.92335498,115.2822113,8,snpp,1125,Awang,"Barito Timur","Kalimantan Tengah",Pixel
500502,2022-09-17,12:38:57,-1.89483345,115.31329346,8,snpp,1125,Paku,"Barito Timur","Kalimantan Tengah",Pixel
500503,2022-09-17,12:38:57,-1.89696383,115.23226929,8,snpp,1125,Paku,"Barito Timur","Kalimantan Tengah",Pixel
500517,2022-09-17,12:38:57,-1.65203226,115.17932129,8,snpp,1125,"Raren Batuah","Barito Timur","Kalimantan Tengah",Pixel
500522,2022-09-17,12:38:57,-1.23844635,115.11562347,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
500523,2022-09-17,12:38:57,-1.12213063,115.34908295,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
500524,2022-09-17,12:38:57,-1.09881294,115.34557343,8,snpp,1125,"Teweh Timur","Barito Utara","Kalimantan Tengah",Pixel
500538,2022-09-17,12:38:57,-0.59203547,115.12085724,8,snpp,1125,Lahei,"Barito Utara","Kalimantan Tengah",Pixel
500736,2022-09-17,13:30:10,-3.05736971,110.97729492,8,noaa20,1125,"Pantai Lunci",Sukamara,"Kalimantan Tengah",Pixel
500741,2022-09-17,13:30:10,-1.81048465,115.29193878,8,noaa20,1125,"Dusun Tengah","Barito Timur","Kalimantan Tengah",Pixel
501403,2022-09-18,12:20:02,-1.80835664,115.24018097,8,snpp,1125,"Dusun Tengah","Barito Timur","Kalimantan Tengah",Pixel
501406,2022-09-18,12:20:02,-1.13266051,115.33971405,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
501407,2022-09-18,12:20:02,-1.09581125,115.24773407,8,snpp,1125,"Gunung Timang","Barito Utara","Kalimantan Tengah",Pixel
501408,2022-09-18,12:20:02,-0.95876676,115.10217285,8,snpp,1125,"Teweh Baru","Barito Utara","Kalimantan Tengah",Pixel
501409,2022-09-18,12:20:02,-0.95805109,115.10697937,8,snpp,1125,"Teweh Baru","Barito Utara","Kalimantan Tengah",Pixel
501410,2022-09-18,12:20:02,-0.95700246,115.10466766,8,snpp,1125,"Teweh Baru","Barito Utara","Kalimantan Tengah",Pixel
501412,2022-09-18,12:20:02,-0.89124668,115.17306519,8,snpp,1125,Lahei,"Barito Utara","Kalimantan Tengah",Pixel
501413,2022-09-18,12:20:02,-0.85891461,115.04284668,8,snpp,1125,Lahei,"Barito Utara","Kalimantan Tengah",Pixel
501415,2022-09-18,12:20:02,-0.65358424,114.66356659,8,snpp,1125,Murung,"Murung Raya","Kalimantan Tengah",Pixel
501416,2022-09-18,12:20:02,-0.62961477,114.76769257,8,snpp,1125,"Laung Tuhup","Murung Raya","Kalimantan Tengah",Pixel
